date,load,blkio.throttle.io_service_bytes_Async,blkio.throttle.io_service_bytes_Read,container_cpu_usage_seconds_total,container_memory_active_file,container_memory_hierarchical_memory_limit,container_memory_rss,container_network_tcp_TimeWait,cpu.busy,mem.memused,net.if.in.bytes
2018-07-24 08:00:00,0.48,12564889600.0,11208130560.0,3.155441183e+16,1042755584.0,45097156608.0,34514903040.0,0.0,164.67,86.77,21524026.73
2018-07-24 08:10:00,1.67,47419154165760.0,11208130560.0,3.155534269e+16,1044078592.0,45097156608.0,33954529280.0,0.0,202.77,85.56,25191406.13
2018-07-24 08:20:00,1.48,1028308701184.0,11208130560.0,3.155631151e+16,1045520384.0,45097156608.0,37261832192.0,0.0,162.59,92.91,21265637.27
2018-07-24 08:30:00,0.9,47420378136576.0,157798252544.0,3.155732863e+16,1047085056.0,45097156608.0,36026933248.0,80.0,179.62,90.21,21668021.13
2018-07-24 08:40:00,1.2,12565053440.0,107179548672.0,3.155839516e+16,1048502272.0,45097156608.0,34774966272.0,0.0,203.95,87.46,26636190.23
2018-07-24 08:50:00,1.38,1028308701184.0,107179593728.0,3.155948331e+16,1050112000.0,45097156608.0,33993793536.0,0.0,195.54,85.78,24720893.17
2018-07-24 09:00:00,2.17,1028308705280.0,800867299328.0,3.156065145e+16,1051824128.0,45097156608.0,37362425856.0,74.0,374.62,95.66,27982744.4
2018-07-24 09:10:00,1.31,12565176320.0,11208130560.0,3.156201886e+16,761233408.0,45097156608.0,40503668736.0,74.0,352.4,100.0,34265451.9
2018-07-24 09:20:00,1.35,47422362226688.0,107180388352.0,3.156328305e+16,763166720.0,45097156608.0,39160877056.0,0.0,239.92,96.37,30323962.07
2018-07-24 09:30:00,1.66,12565258240.0,800867299328.0,3.156456939e+16,765030400.0,45097156608.0,40931041280.0,64.0,206.11,99.22,32972406.17
2018-07-24 09:40:00,1.82,48412550098944.0,800867299328.0,3.156596879e+16,766955520.0,45097156608.0,39430488064.0,57.0,467.73,100.0,32769914.49
2018-07-24 09:50:00,1.26,12565340160.0,157834858496.0,3.156737421e+16,768614400.0,45097156608.0,37952466944.0,57.0,265.53,93.69,34136873.69
2018-07-24 10:00:00,1.49,47424719286272.0,11208130560.0,3.156868403e+16,770125824.0,45097156608.0,41223897088.0,88.0,264.12,99.91,34970467.85
2018-07-24 10:10:00,1.47,1028309041152.0,11208134656.0,3.157020495e+16,765431808.0,45097156608.0,39731343360.0,79.0,324.29,100.0,34798383.1
2018-07-24 10:20:00,1.37,12565467136.0,800867299328.0,3.157162335e+16,767062016.0,45097156608.0,38272638976.0,82.0,281.55,94.41,36083137.96
2018-07-24 10:30:00,1.51,12565508096.0,800867299328.0,3.157307689e+16,768856064.0,45097156608.0,36809592832.0,84.0,423.0,94.05,37895942.85
2018-07-24 10:40:00,1.18,12565549056.0,107184676864.0,3.157470525e+16,770678784.0,45097156608.0,40330932224.0,0.0,335.55,98.49,37567066.8
2018-07-24 10:50:00,1.48,12565590016.0,107185541120.0,3.157613665e+16,772542464.0,45097156608.0,38786228224.0,0.0,275.65,95.54,36045021.84
2018-07-24 11:00:00,1.73,12565630976.0,107186122752.0,3.157768643e+16,774193152.0,45097156608.0,37293744128.0,0.0,420.95,100.0,37115900.89
2018-07-24 11:10:00,1.36,48418543702016.0,107186716672.0,3.157921439e+16,776052736.0,45097156608.0,35665018880.0,64.0,276.47,88.66,36780560.67
2018-07-24 11:20:00,2.0,47429598740480.0,800867299328.0,3.158066819e+16,777596928.0,45097156608.0,34095161344.0,64.0,313.86,85.82,36475748.22
2018-07-24 11:30:00,1.65,47430932967424.0,107186978816.0,3.158232822e+16,779259904.0,45097156608.0,40455647232.0,56.0,422.67,100.0,39956712.93
2018-07-24 11:40:00,2.5,47431973736448.0,11208142848.0,3.158381241e+16,780922880.0,45097156608.0,38781366272.0,57.0,289.42,95.41,34999753.73
2018-07-24 11:50:00,1.98,47432220921856.0,11208142848.0,3.158532201e+16,782626816.0,45097156608.0,37074960384.0,75.0,402.19,96.58,37741288.06
2018-07-24 12:00:00,1.68,12565884928.0,11208142848.0,3.158694902e+16,784338944.0,45097156608.0,35259793408.0,80.0,306.32,87.81,39853588.35
2018-07-24 12:10:00,1.95,12565925888.0,800867303424.0,3.158846227e+16,786477056.0,45097156608.0,41004400640.0,84.0,339.09,99.97,37349603.35
2018-07-24 12:20:00,1.83,12565966848.0,800867885056.0,3.159008852e+16,776175616.0,45097156608.0,39619973120.0,0.0,449.57,99.71,36910310.07
2018-07-24 12:30:00,1.64,12566007808.0,11208142848.0,3.159158301e+16,778694656.0,45097156608.0,37872713728.0,74.0,282.95,93.57,38237966.5
2018-07-24 12:40:00,1.93,12566048768.0,800867893248.0,3.159327549e+16,781520896.0,45097156608.0,36278480896.0,65.0,308.3,90.08,39561105.49
2018-07-24 12:50:00,1.56,1028309635072.0,157924810752.0,3.159475219e+16,783396864.0,45097156608.0,34710368256.0,0.0,368.87,88.58,37383225.08
2018-07-24 13:00:00,1.63,12566130688.0,11208142848.0,3.159638465e+16,785035264.0,45097156608.0,33991077888.0,65.0,349.62,85.03,39336848.84
2018-07-24 13:10:00,1.51,1028309647360.0,11208142848.0,3.15980418e+16,786587648.0,45097156608.0,40944431104.0,57.0,307.25,99.19,39824933.45
2018-07-24 13:20:00,1.98,1028309647360.0,800867905536.0,3.159961392e+16,788135936.0,45097156608.0,39404879872.0,87.0,393.56,100.0,30016958.04
2018-07-24 13:30:00,1.59,12566253568.0,800867913728.0,3.160103559e+16,789692416.0,45097156608.0,37876633600.0,76.0,277.82,93.58,36250229.89
2018-07-24 13:40:00,2.31,1028309655552.0,11208142848.0,3.160244075e+16,791171072.0,45097156608.0,36326268928.0,81.0,305.77,90.29,35153154.39
2018-07-24 13:50:00,1.72,47442387910656.0,11208142848.0,3.160396852e+16,792731648.0,45097156608.0,34973753344.0,82.0,381.67,90.76,35141391.11
2018-07-24 14:00:00,2.23,47442804350976.0,157949620224.0,3.16054035e+16,794292224.0,45097156608.0,33916043264.0,72.0,243.67,84.85,35328717.75
2018-07-24 14:10:00,1.74,1028309655552.0,107195650048.0,3.160682895e+16,796098560.0,45097156608.0,40842088448.0,74.0,302.43,99.86,35786415.48
2018-07-24 14:20:00,1.86,12566458368.0,11208142848.0,3.160824601e+16,797605888.0,45097156608.0,39473541120.0,64.0,351.79,100.0,32051378.43
2018-07-24 14:30:00,2.26,1028309655552.0,107196841984.0,3.160971638e+16,799199232.0,45097156608.0,37991231488.0,0.0,356.11,99.59,33890036.27
2018-07-24 14:40:00,2.14,47444707233792.0,800867913728.0,3.161114119e+16,800821248.0,45097156608.0,36384505856.0,0.0,271.07,90.31,35142969.97
2018-07-24 14:50:00,1.85,12566581248.0,11208142848.0,3.161254961e+16,802394112.0,45097156608.0,34901041152.0,56.0,262.5,87.05,34215598.87
2018-07-24 15:00:00,1.81,12566622208.0,11208142848.0,3.161414035e+16,803995648.0,45097156608.0,40713863168.0,56.0,416.05,100.0,37439069.7
2018-07-24 15:10:00,1.69,47445742043136.0,11208146944.0,3.161550712e+16,805617664.0,45097156608.0,39065567232.0,0.0,313.67,96.25,34871616.57
2018-07-24 15:20:00,1.19,12566708224.0,800867934208.0,3.161691452e+16,807407616.0,45097156608.0,37378301952.0,84.0,269.92,92.53,34108781.8
2018-07-24 15:30:00,1.72,12566757376.0,11208155136.0,3.161833849e+16,819695616.0,45097156608.0,39744552960.0,82.0,285.04,96.09,37531060.97
2018-07-24 15:40:00,1.54,47446852448256.0,11208155136.0,3.161977405e+16,821182464.0,45097156608.0,40283250688.0,76.0,281.16,97.64,34898199.3
2018-07-24 15:50:00,1.67,1028309700608.0,11208155136.0,3.162118996e+16,822751232.0,45097156608.0,38573957120.0,74.0,265.53,95.22,35085413.57
2018-07-24 16:00:00,1.87,1028309700608.0,11208155136.0,3.162259769e+16,824156160.0,45097156608.0,36907196416.0,66.0,286.69,91.52,37454214.83
2018-07-24 16:10:00,1.7,12566921216.0,11208155136.0,3.162408533e+16,825597952.0,45097156608.0,35292708864.0,65.0,361.07,92.03,33488521.57
2018-07-24 16:20:00,1.0,1028309708800.0,11208155136.0,3.162557643e+16,827006976.0,45097156608.0,39504928768.0,0.0,352.29,100.0,32166572.17
2018-07-24 16:30:00,1.83,47448932843520.0,11208155136.0,3.162695498e+16,828538880.0,45097156608.0,37631160320.0,0.0,287.01,93.12,31761476.5
2018-07-24 16:40:00,1.39,12567044096.0,107203018752.0,3.162840391e+16,809123840.0,45097156608.0,39883345920.0,57.0,280.73,98.12,35618409.8
2018-07-24 16:50:00,1.57,1028309712896.0,107203239936.0,3.162974015e+16,810582016.0,45097156608.0,38009294848.0,88.0,274.04,93.92,33761704.9
2018-07-24 17:00:00,1.4,12567126016.0,11208155136.0,3.163119081e+16,811909120.0,45097156608.0,36315160576.0,78.0,380.18,95.46,35115125.27
2018-07-24 17:10:00,1.86,12567166976.0,11208155136.0,3.163274168e+16,813502464.0,45097156608.0,34280800256.0,0.0,291.28,85.69,35833611.77
2018-07-24 17:20:00,1.66,47450685747200.0,800867971072.0,3.163415362e+16,814997504.0,45097156608.0,33513791488.0,69.0,271.11,84.0,34378575.8
2018-07-24 17:30:00,1.42,47451705397248.0,800867971072.0,3.16356142e+16,816467968.0,45097156608.0,33542557696.0,79.0,357.75,89.24,33705195.97
2018-07-24 17:40:00,1.5,12567289856.0,11208155136.0,3.16371476e+16,817987584.0,45097156608.0,33114374144.0,0.0,319.21,83.15,37870990.57
2018-07-24 17:50:00,1.58,47452968574976.0,800867971072.0,3.163851834e+16,819449856.0,45097156608.0,33047257088.0,65.0,271.98,83.02,34156063.7
2018-07-24 18:00:00,1.66,12567371776.0,107204710400.0,3.164001097e+16,820793344.0,45097156608.0,39396827136.0,65.0,328.89,97.8,31647192.6
2018-07-24 18:10:00,1.43,12567416832.0,11208159232.0,3.16415118e+16,822349824.0,45097156608.0,37288628224.0,65.0,363.89,95.88,36333493.53
2018-07-24 18:20:00,1.44,12567457792.0,11208159232.0,3.164296272e+16,823779328.0,45097156608.0,35266633728.0,0.0,306.91,87.9,38923901.73
2018-07-24 18:30:00,1.5,1028309729280.0,11208159232.0,3.164433672e+16,825098240.0,45097156608.0,33924157440.0,0.0,276.09,84.94,36929394.83
2018-07-24 18:40:00,1.83,47455920988160.0,107205738496.0,3.164584893e+16,826355712.0,45097156608.0,39824465920.0,0.0,258.08,98.05,35313596.0
2018-07-24 18:50:00,1.91,47456214323200.0,11208159232.0,3.164738713e+16,827756544.0,45097156608.0,38677757952.0,81.0,452.48,100.0,30246760.8
2018-07-24 19:00:00,2.15,12567621632.0,800868020224.0,3.164889231e+16,829333504.0,45097156608.0,36906758144.0,83.0,240.39,91.54,42992199.5
2018-07-24 19:10:00,1.9,12567662592.0,800868020224.0,3.165029805e+16,830586880.0,45097156608.0,36096458752.0,0.0,262.39,89.76,33501221.27
2018-07-24 19:20:00,1.82,47458353192960.0,11208159232.0,3.165170468e+16,831926272.0,45097156608.0,35378331648.0,0.0,263.76,88.18,35358807.13
2018-07-24 19:30:00,1.67,47458510503936.0,107207696384.0,3.165314843e+16,833142784.0,45097156608.0,34481790976.0,64.0,292.53,86.21,38685342.1
2018-07-24 19:40:00,2.02,12567785472.0,107207938048.0,3.165461855e+16,834674688.0,45097156608.0,34804531200.0,0.0,368.3,89.71,36876724.53
2018-07-24 19:50:00,1.77,12567826432.0,107208138752.0,3.165625145e+16,836358144.0,45097156608.0,34517954560.0,0.0,399.53,91.8,40255524.17
2018-07-24 20:00:00,2.8,12567867392.0,800868069376.0,3.165783028e+16,837844992.0,45097156608.0,40563773440.0,0.0,335.44,98.26,44937027.93
2018-07-24 20:10:00,2.16,1028309819392.0,107209379840.0,3.165939619e+16,839262208.0,45097156608.0,38896181248.0,0.0,306.61,95.96,41065025.63
2018-07-24 20:20:00,2.2,12567949312.0,800868069376.0,3.166095499e+16,840798208.0,45097156608.0,37526323200.0,75.0,392.0,95.68,39577737.4
2018-07-24 20:30:00,1.62,12567990272.0,107210317824.0,3.166265073e+16,842309632.0,45097156608.0,35480006656.0,79.0,250.78,88.39,31425616.47
2018-07-24 20:40:00,2.11,12568035328.0,107210788864.0,3.16643418e+16,843722752.0,45097156608.0,41344999424.0,83.0,361.94,99.46,37827298.0
2018-07-24 20:50:00,1.89,47464172027904.0,107211575296.0,3.166608349e+16,845475840.0,45097156608.0,39479525376.0,83.0,423.59,96.07,54242912.3
2018-07-24 21:00:00,2.0,12568121344.0,800868085760.0,3.1667753e+16,847093760.0,45097156608.0,37333364736.0,73.0,320.83,92.52,40534141.67
2018-07-24 21:10:00,2.06,12568162304.0,11208167424.0,3.166934827e+16,848637952.0,45097156608.0,35529203712.0,0.0,343.16,90.3,34765194.27
2018-07-24 21:20:00,1.58,12568207360.0,11208171520.0,3.167069348e+16,849989632.0,45097156608.0,34503122944.0,65.0,335.49,89.07,32185813.03
2018-07-24 21:30:00,1.76,12568248320.0,107213131776.0,3.167245123e+16,851517440.0,45097156608.0,34079322112.0,65.0,489.71,85.35,50514395.17
2018-07-24 21:40:00,1.27,12568289280.0,11208171520.0,3.167396012e+16,852893696.0,45097156608.0,34294779904.0,56.0,315.64,85.84,40803185.87
2018-07-24 21:50:00,1.81,47466737750016.0,800868089856.0,3.167549832e+16,854257664.0,45097156608.0,40489431040.0,56.0,304.85,98.18,39464837.57
2018-07-24 22:00:00,1.94,12568367104.0,11208171520.0,3.167707913e+16,855445504.0,45097156608.0,40612024320.0,88.0,398.08,100.0,40020687.97
2018-07-24 22:10:00,2.09,48457893740544.0,800868089856.0,3.16787018e+16,856936448.0,45097156608.0,38871986176.0,80.0,352.89,95.94,38363940.33
2018-07-24 22:20:00,1.97,12568453120.0,11208171520.0,3.168043798e+16,858595328.0,45097156608.0,36722806784.0,0.0,337.73,91.19,42890414.4
2018-07-24 22:30:00,2.18,1028309839872.0,11208171520.0,3.168235551e+16,860139520.0,45097156608.0,34905030656.0,80.0,337.88,87.17,41724608.33
2018-07-24 22:40:00,2.63,12568535040.0,800868089856.0,3.168406904e+16,861863936.0,45097156608.0,40779575296.0,0.0,384.04,99.03,49542475.2
2018-07-24 22:50:00,1.9,48460470009856.0,158152605696.0,3.168553429e+16,863248384.0,45097156608.0,38630506496.0,74.0,382.26,99.05,30084898.73
2018-07-24 23:00:00,2.58,12568616960.0,11208171520.0,3.168725992e+16,864976896.0,45097156608.0,36793032704.0,65.0,394.27,99.1,52580033.1
2018-07-24 23:10:00,1.88,48386887917568.0,11208126464.0,3.152467171e+16,990748672.0,45097156608.0,33418055680.0,55.0,348.62,84.15,45540640.6
2018-07-24 23:20:00,2.79,1028308500480.0,800867094528.0,3.152642511e+16,992595968.0,45097156608.0,32868954112.0,0.0,349.69,82.95,39519209.37
2018-07-24 23:30:00,2.59,12562800640.0,107147460608.0,3.152813294e+16,994390016.0,45097156608.0,32921944064.0,0.0,485.97,87.82,44209792.03
2018-07-24 23:40:00,1.56,12562841600.0,800867094528.0,3.152949581e+16,995753984.0,45097156608.0,38941593600.0,81.0,210.78,95.86,27169856.13
2018-07-24 23:50:00,1.68,1028308500480.0,11208126464.0,3.153097181e+16,997462016.0,45097156608.0,37849604096.0,70.0,270.42,93.96,29948950.43
2018-07-25 00:00:00,1.27,12568858624.0,11208171520.0,3.169633393e+16,874131456.0,45097156608.0,38177583104.0,77.0,259.11,94.44,32994758.43
2018-07-25 00:10:00,1.72,47473595301888.0,11208171520.0,3.16976433e+16,875307008.0,45097156608.0,37633994752.0,83.0,242.01,93.07,30397562.7
2018-07-25 00:20:00,1.59,1028309843968.0,11208171520.0,3.169891581e+16,876589056.0,45097156608.0,40952090624.0,0.0,219.47,98.81,28009487.7
2018-07-25 00:30:00,1.57,12568981504.0,11208171520.0,3.170001561e+16,877768704.0,45097156608.0,39482068992.0,0.0,214.67,96.22,26186289.57
2018-07-25 00:40:00,1.2,12569022464.0,800868110336.0,3.170100253e+16,878915584.0,45097156608.0,38155526144.0,65.0,212.48,94.41,25539237.93
2018-07-25 00:50:00,1.26,47475453796352.0,11208171520.0,3.170189616e+16,880197632.0,45097156608.0,36759482368.0,65.0,266.69,96.37,22677812.27
2018-07-25 01:00:00,0.91,1028309868544.0,11208171520.0,3.170259269e+16,881528832.0,45097156608.0,35604430848.0,0.0,169.92,88.85,19067018.9
2018-07-25 01:10:00,0.63,12569145344.0,158241800192.0,3.170336755e+16,882577408.0,45097156608.0,34624057344.0,56.0,124.34,86.69,16700889.43
2018-07-25 01:20:00,0.91,12569186304.0,11208171520.0,3.170393137e+16,883347456.0,45097156608.0,33837174784.0,0.0,222.0,88.93,16592907.07
2018-07-25 01:30:00,0.64,1028309868544.0,11208171520.0,3.170450434e+16,884281344.0,45097156608.0,33458065408.0,0.0,93.41,84.13,12068344.97
2018-07-25 01:40:00,0.51,47477854924800.0,11208171520.0,3.170492744e+16,884998144.0,45097156608.0,33280942080.0,85.0,97.23,83.74,12188378.87
2018-07-25 01:50:00,0.4,47479102910464.0,107249532928.0,3.17054926e+16,885903360.0,45097156608.0,33348460544.0,0.0,88.14,83.9,10729293.2
2018-07-25 02:00:00,0.63,47479103459328.0,107249594368.0,3.170585914e+16,886624256.0,45097156608.0,33390514176.0,84.0,77.93,84.0,10373129.7
2018-07-25 02:10:00,0.45,12569391104.0,800868118528.0,3.170625658e+16,887447552.0,45097156608.0,33604116480.0,74.0,168.49,89.04,9420529.03
2018-07-25 02:20:00,0.4,12569432064.0,11208171520.0,3.170669031e+16,888274944.0,45097156608.0,33203888128.0,74.0,27.23,83.61,3483919.3
2018-07-25 02:30:00,0.52,12569473024.0,107249913856.0,3.170699164e+16,888995840.0,45097156608.0,37310627840.0,65.0,51.44,92.72,6425740.57
2018-07-25 02:40:00,0.38,12569513984.0,158243254272.0,3.170725662e+16,889630720.0,45097156608.0,36846948352.0,65.0,43.58,91.7,5644054.07
2018-07-25 02:50:00,0.17,12569554944.0,107250081792.0,3.170759308e+16,890294272.0,45097156608.0,36436770816.0,65.0,54.43,90.8,6426326.33
2018-07-25 03:00:00,0.12,12569595904.0,800868118528.0,3.170792391e+16,890961920.0,45097156608.0,35986743296.0,57.0,90.96,89.8,2718302.77
2018-07-25 03:10:00,0.08,12569636864.0,11208171520.0,3.170814263e+16,891510784.0,45097156608.0,35644440576.0,57.0,59.06,89.05,7526483.83
2018-07-25 03:20:00,0.1,12569673728.0,11208171520.0,3.170833921e+16,891985920.0,45097156608.0,35390402560.0,88.0,36.3,88.49,4662904.03
2018-07-25 03:30:00,0.5,12569718784.0,800868118528.0,3.170858372e+16,892547072.0,45097156608.0,35144429568.0,79.0,152.93,91.38,6868754.37
2018-07-25 03:40:00,0.23,1028309868544.0,800868118528.0,3.170892088e+16,893075456.0,45097156608.0,34891636736.0,80.0,38.03,87.39,4845342.7
2018-07-25 03:50:00,0.29,12569800704.0,11208171520.0,3.170909756e+16,893648896.0,45097156608.0,34570211328.0,84.0,30.9,86.69,3846766.17
2018-07-25 04:00:00,0.11,47481380368384.0,107250360320.0,3.170926937e+16,894189568.0,45097156608.0,34300051456.0,0.0,37.24,86.09,4827190.47
2018-07-25 04:10:00,0.13,12569882624.0,11208171520.0,3.170944138e+16,894734336.0,45097156608.0,34056962048.0,74.0,51.08,85.56,6388241.17
2018-07-25 04:20:00,0.11,48471812583424.0,11208171520.0,3.170960417e+16,895303680.0,45097156608.0,33814904832.0,65.0,58.63,85.02,7512552.77
2018-07-25 04:30:00,0.03,48471813120000.0,11208171520.0,3.170976082e+16,895827968.0,45097156608.0,33605398528.0,0.0,44.39,84.56,5831807.6
2018-07-25 04:40:00,0.23,47482382299136.0,800868118528.0,3.171001345e+16,896372736.0,45097156608.0,33318088704.0,65.0,46.77,83.93,5891224.93
2018-07-25 04:50:00,0.18,47482658910208.0,800868118528.0,3.171026257e+16,896868352.0,45097156608.0,33297100800.0,56.0,57.46,83.89,7383160.93
